Advanced Telemetry Systems' R4520C Series Receiver-Data Logger
Csv Data File: C:\Users\ODELLA\Desktop\R4520C_9_07_2023_8_54_42_Stewart system_Sept 6_MR.csv
 Generated: 9/07/2023
Program: ATSWinRec_R4520C,Version: R4520C_3.0.26.18869,Source:PC
                                                  
                                                  
Date,Sec,Fr,Sig,Code,NumDet,NumMort,Latitude,Longitude,GpsAge,PrmNum,
08/23/23 16:19,1,150054,108,34,1,0,60.76594500,-135.03837000,091,1,
08/23/23 16:19,3,150054,108,34,1,0,60.76594500,-135.03837000,093,1,
08/23/23 16:19,3,150054,104,34,1,0,60.76594500,-135.03837000,093,1,
08/23/23 16:19,6,150054,103,34,1,0,60.76594500,-135.03837000,096,1,
08/23/23 16:19,10,150054,110,34,1,0,60.76594500,-135.03837000,0100,1,
08/23/23 16:19,10,150054,110,34,1,0,60.76594500,-135.03837000,0100,1,
08/23/23 16:19,13,150054,110,34,1,0,60.76594500,-135.03837000,0103,1,
08/23/23 16:19,13,150054,119,34,1,0,60.76594500,-135.03837000,0103,1,
08/23/23 16:19,15,150054,128,34,1,0,60.76594500,-135.03837000,0105,1,
08/23/23 16:19,15,150054,122,34,1,0,60.76594500,-135.03837000,0105,1,
08/23/23 16:19,20,150054,122,34,1,0,60.76594500,-135.03837000,0110,1,
08/23/23 16:19,20,150054,126,34,1,0,60.76594500,-135.03837000,0110,1,
08/23/23 16:19,21,150054,127,34,1,0,60.76594500,-135.03837000,0111,1,
08/23/23 16:19,22,150054,125,34,1,0,60.76594500,-135.03837000,0112,1,
08/23/23 16:19,23,150054,122,34,1,0,60.76594500,-135.03837000,0113,1,
08/23/23 16:19,24,150054,122,34,1,0,60.76594500,-135.03837000,0114,1,
08/23/23 16:19,25,150054,118,34,1,0,60.76594500,-135.03837000,0115,1,
08/23/23 16:19,32,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,32,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,34,150054,114,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,34,150054,114,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,38,150054,113,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,39,150054,112,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,41,150054,113,34,1,0,0.00000000,0.00000000,00,1,
